config_id,paired_index,seat_swap,hand_id,game_id,seed,street,turn,seat,hero_board,opponent_board,cards_to_place,dead_cards,baseline_action,stage8_action,fallback_action,final_action,baseline_action_index,stage8_action_index,final_action_index,override_fired,no_override_reason,hu_turn2_min_margin,hu_turn2_reference_min_margin,hu_turn2_gate_threshold,predicted_delta,gate_probability,reference_margin_raw,model_score,legality_check_result,runtime_latency_ms,candidate_seat_score,hand_seed
m2.5_r0_g0.85,71,ba,2026061801000071,2026061801000071,2026061801000071,T2,T2,second,"{'top': ['Kd'], 'middle': ['2d', '5c', '3c'], 'bottom': ['Tc', '8s', 'Th']}","{'top': ['Ks', 'Kc'], 'middle': ['3d', 'Ah', 'Jh'], 'bottom': ['9c', '3s', '3h', '4s']}","['8c', '6s', 'Td']","['Ks', 'Kc', '3d', 'Ah', 'Jh', '9c', '3s', '3h', '4s', '2h', '6d', 'Ts']","{'placements': [['8c', 'bottom'], ['Td', 'bottom']], 'discards': ['6s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd'], 'middle': ['2d', '5c', '3c'], 'bottom': ['Tc', '8s', 'Th', '8c', 'Td']}}","{'placements': [['8c', 'bottom'], ['Td', 'bottom']], 'discards': ['6s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd'], 'middle': ['2d', '5c', '3c'], 'bottom': ['Tc', '8s', 'Th', '8c', 'Td']}}","{'placements': [['8c', 'bottom'], ['Td', 'bottom']], 'discards': ['6s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd'], 'middle': ['2d', '5c', '3c'], 'bottom': ['Tc', '8s', 'Th', '8c', 'Td']}}","{'placements': [['8c', 'bottom'], ['Td', 'bottom']], 'discards': ['6s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd'], 'middle': ['2d', '5c', '3c'], 'bottom': ['Tc', '8s', 'Th', '8c', 'Td']}}",17,17,17,False,same_as_baseline,2.5,0.0,0.85,-0.8803768157958984,0.001478024480947407,3.2448639056327035,3.425333023071289,legal,13.194200000725687,12.0,2026061801000071
m2.5_r0_g0.85,72,ab,2026061801000072,2026061801000072,2026061801000072,T2,T2,first,"{'top': ['Qd'], 'middle': ['5h', '2s', 'Ac'], 'bottom': ['9s', '7c', '7s']}","{'top': ['Js'], 'middle': ['5c', 'Jc'], 'bottom': ['2h', 'Ah', 'Kh', '8h']}","['Th', '4s', 'Ks']","['Js', '5c', 'Jc', '2h', 'Ah', 'Kh', '8h', 'Kc', 'Td']","{'placements': [['Th', 'top'], ['Ks', 'middle']], 'discards': ['4s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qd', 'Th'], 'middle': ['5h', '2s', 'Ac', 'Ks'], 'bottom': ['9s', '7c', '7s']}}","{'placements': [['4s', 'middle'], ['Ks', 'top']], 'discards': ['Th'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qd', 'Ks'], 'middle': ['5h', '2s', 'Ac', '4s'], 'bottom': ['9s', '7c', '7s']}}","{'placements': [['Th', 'top'], ['Ks', 'middle']], 'discards': ['4s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qd', 'Th'], 'middle': ['5h', '2s', 'Ac', 'Ks'], 'bottom': ['9s', '7c', '7s']}}","{'placements': [['Th', 'top'], ['Ks', 'middle']], 'discards': ['4s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qd', 'Th'], 'middle': ['5h', '2s', 'Ac', 'Ks'], 'bottom': ['9s', '7c', '7s']}}",10,21,10,False,below_stage8_margin,2.5,0.0,0.85,-1.8906276226043701,0.36832493942006617,0.26441373989833283,-0.8805704116821289,legal,13.26029998017475,-18.0,2026061801000072
m2.5_r0_g0.85,72,ba,2026061801000072,2026061801000072,2026061801000072,T2,T2,second,"{'top': ['Js'], 'middle': ['5c', 'Jc'], 'bottom': ['2h', 'Ah', 'Kh', '8h']}","{'top': ['Qd', 'Th'], 'middle': ['5h', '2s', 'Ac', 'Ks'], 'bottom': ['9s', '7c', '7s']}","['3c', '8s', '8c']","['Qd', 'Th', '5h', '2s', 'Ac', 'Ks', '9s', '7c', '7s', 'Kc', 'Td', '4s']","{'placements': [['3c', 'middle'], ['8c', 'middle']], 'discards': ['8s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Js'], 'middle': ['5c', 'Jc', '3c', '8c'], 'bottom': ['2h', 'Ah', 'Kh', '8h']}}","{'placements': [['8s', 'middle'], ['8c', 'middle']], 'discards': ['3c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Js'], 'middle': ['5c', 'Jc', '8s', '8c'], 'bottom': ['2h', 'Ah', 'Kh', '8h']}}","{'placements': [['3c', 'middle'], ['8c', 'middle']], 'discards': ['8s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Js'], 'middle': ['5c', 'Jc', '3c', '8c'], 'bottom': ['2h', 'Ah', 'Kh', '8h']}}","{'placements': [['3c', 'middle'], ['8c', 'middle']], 'discards': ['8s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Js'], 'middle': ['5c', 'Jc', '3c', '8c'], 'bottom': ['2h', 'Ah', 'Kh', '8h']}}",12,20,12,False,below_stage8_margin,2.5,0.0,0.85,-2.460214138031006,0.007143121278272639,0.7295194001948033,-0.03982830047607422,legal,12.090299976989627,18.0,2026061801000072
m2.5_r0_g0.85,73,ab,2026061801000073,2026061801000073,2026061801000073,T2,T2,first,"{'top': ['3d'], 'middle': ['9s', '6d', '5c'], 'bottom': ['Th', '7h', '9h']}","{'top': ['Qh', 'Qd'], 'middle': ['Jc', '7s'], 'bottom': ['5h', '4h', '8h']}","['6c', '3h', 'Jd']","['Qh', 'Qd', 'Jc', '7s', '5h', '4h', '8h', '2c', '8s']","{'placements': [['6c', 'middle'], ['3h', 'bottom']], 'discards': ['Jd'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['3d'], 'middle': ['9s', '6d', '5c', '6c'], 'bottom': ['Th', '7h', '9h', '3h']}}","{'placements': [['6c', 'middle'], ['3h', 'bottom']], 'discards': ['Jd'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['3d'], 'middle': ['9s', '6d', '5c', '6c'], 'bottom': ['Th', '7h', '9h', '3h']}}","{'placements': [['6c', 'middle'], ['3h', 'bottom']], 'discards': ['Jd'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['3d'], 'middle': ['9s', '6d', '5c', '6c'], 'bottom': ['Th', '7h', '9h', '3h']}}","{'placements': [['6c', 'middle'], ['3h', 'bottom']], 'discards': ['Jd'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['3d'], 'middle': ['9s', '6d', '5c', '6c'], 'bottom': ['Th', '7h', '9h', '3h']}}",5,5,5,False,same_as_baseline,2.5,0.0,0.85,1.1273126602172852,0.001480877785556548,0.40073992723844576,-1.6991093158721924,legal,13.082999998005107,10.0,2026061801000073
m2.5_r0_g0.85,73,ba,2026061801000073,2026061801000073,2026061801000073,T2,T2,second,"{'top': ['Qh', 'Qd'], 'middle': ['Jc', '7s'], 'bottom': ['5h', '4h', '8h']}","{'top': ['3d'], 'middle': ['9s', '6d', '5c', '6c'], 'bottom': ['Th', '7h', '9h', '3h']}","['5d', 'Qc', '4s']","['3d', '9s', '6d', '5c', '6c', 'Th', '7h', '9h', '3h', '2c', '8s', 'Jd']","{'placements': [['5d', 'bottom'], ['4s', 'bottom']], 'discards': ['Qc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh', 'Qd'], 'middle': ['Jc', '7s'], 'bottom': ['5h', '4h', '8h', '5d', '4s']}}","{'placements': [['5d', 'middle'], ['4s', 'top']], 'discards': ['Qc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh', 'Qd', '4s'], 'middle': ['Jc', '7s', '5d'], 'bottom': ['5h', '4h', '8h']}}","{'placements': [['5d', 'bottom'], ['4s', 'bottom']], 'discards': ['Qc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh', 'Qd'], 'middle': ['Jc', '7s'], 'bottom': ['5h', '4h', '8h', '5d', '4s']}}","{'placements': [['5d', 'bottom'], ['4s', 'bottom']], 'discards': ['Qc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh', 'Qd'], 'middle': ['Jc', '7s'], 'bottom': ['5h', '4h', '8h', '5d', '4s']}}",15,10,15,False,below_stage8_margin,2.5,0.0,0.85,-1.1781666278839111,0.308952149499792,1.5172811783776314,-4.635709285736084,legal,12.359999993350357,-10.0,2026061801000073
m2.5_r0_g0.85,74,ab,2026061801000074,2026061801000074,2026061801000074,T2,T2,first,"{'top': ['Qc', 'Qd'], 'middle': ['4h', '2s'], 'bottom': ['7d', 'Jc', '7h']}","{'top': ['Ac', 'Ad'], 'middle': ['2c', '2d', '6d'], 'bottom': ['9c', '8c']}","['3s', 'Th', '3h']","['Ac', 'Ad', '2c', '2d', '6d', '9c', '8c', '6h', '4d']","{'placements': [['3s', 'middle'], ['3h', 'middle']], 'discards': ['Th'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc', 'Qd'], 'middle': ['4h', '2s', '3s', '3h'], 'bottom': ['7d', 'Jc', '7h']}}","{'placements': [['3s', 'middle'], ['3h', 'middle']], 'discards': ['Th'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc', 'Qd'], 'middle': ['4h', '2s', '3s', '3h'], 'bottom': ['7d', 'Jc', '7h']}}","{'placements': [['3s', 'middle'], ['3h', 'middle']], 'discards': ['Th'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc', 'Qd'], 'middle': ['4h', '2s', '3s', '3h'], 'bottom': ['7d', 'Jc', '7h']}}","{'placements': [['3s', 'middle'], ['3h', 'middle']], 'discards': ['Th'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc', 'Qd'], 'middle': ['4h', '2s', '3s', '3h'], 'bottom': ['7d', 'Jc', '7h']}}",11,11,11,False,same_as_baseline,2.5,0.0,0.85,0.8466682434082031,0.00043147939861842664,1.6436837738098227,1.555328369140625,legal,11.85129999066703,-29.196164,2026061801000074
m2.5_r0_g0.85,74,ba,2026061801000074,2026061801000074,2026061801000074,T2,T2,second,"{'top': ['Ac', 'Ad'], 'middle': ['2c', '2d', '6d'], 'bottom': ['9c', '8c']}","{'top': ['Qc', 'Qd'], 'middle': ['4h', '2s', '3s', '3h'], 'bottom': ['7d', 'Jc', '7h']}","['Ts', '3c', '5s']","['Qc', 'Qd', '4h', '2s', '3s', '3h', '7d', 'Jc', '7h', '6h', '4d', 'Th']","{'placements': [['Ts', 'bottom'], ['5s', 'middle']], 'discards': ['3c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ac', 'Ad'], 'middle': ['2c', '2d', '6d', '5s'], 'bottom': ['9c', '8c', 'Ts']}}","{'placements': [['Ts', 'bottom'], ['5s', 'middle']], 'discards': ['3c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ac', 'Ad'], 'middle': ['2c', '2d', '6d', '5s'], 'bottom': ['9c', '8c', 'Ts']}}","{'placements': [['Ts', 'bottom'], ['5s', 'middle']], 'discards': ['3c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ac', 'Ad'], 'middle': ['2c', '2d', '6d', '5s'], 'bottom': ['9c', '8c', 'Ts']}}","{'placements': [['Ts', 'bottom'], ['5s', 'middle']], 'discards': ['3c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ac', 'Ad'], 'middle': ['2c', '2d', '6d', '5s'], 'bottom': ['9c', '8c', 'Ts']}}",14,14,14,False,same_as_baseline,2.5,0.0,0.85,-1.7883327007293701,0.029993552061439728,0.011192587077632155,2.2402429580688477,legal,12.29439998860471,29.196164,2026061801000074
m2.5_r0_g0.85,75,ab,2026061801000075,2026061801000075,2026061801000075,T2,T2,first,"{'top': ['Qc'], 'middle': ['6h', '5d', 'Ah'], 'bottom': ['4s', '4c', 'Td']}","{'top': ['Kd', 'Qd'], 'middle': ['6c', '2s'], 'bottom': ['Th', '7h', '3h']}","['Ts', '4h', '3s']","['Kd', 'Qd', '6c', '2s', 'Th', '7h', '3h', '9c', '4d']","{'placements': [['Ts', 'bottom'], ['4h', 'bottom']], 'discards': ['3s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc'], 'middle': ['6h', '5d', 'Ah'], 'bottom': ['4s', '4c', 'Td', 'Ts', '4h']}}","{'placements': [['Ts', 'bottom'], ['4h', 'bottom']], 'discards': ['3s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc'], 'middle': ['6h', '5d', 'Ah'], 'bottom': ['4s', '4c', 'Td', 'Ts', '4h']}}","{'placements': [['Ts', 'bottom'], ['4h', 'bottom']], 'discards': ['3s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc'], 'middle': ['6h', '5d', 'Ah'], 'bottom': ['4s', '4c', 'Td', 'Ts', '4h']}}","{'placements': [['Ts', 'bottom'], ['4h', 'bottom']], 'discards': ['3s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc'], 'middle': ['6h', '5d', 'Ah'], 'bottom': ['4s', '4c', 'Td', 'Ts', '4h']}}",8,8,8,False,same_as_baseline,2.5,0.0,0.85,4.206019878387451,0.00012406758224640553,3.139879535189718,9.27270793914795,legal,12.923500005854294,31.196164,2026061801000075
m2.5_r0_g0.85,75,ba,2026061801000075,2026061801000075,2026061801000075,T2,T2,second,"{'top': ['Kd', 'Qd'], 'middle': ['6c', '2s'], 'bottom': ['Th', '7h', '3h']}","{'top': ['Qc'], 'middle': ['6h', '5d', 'Ah'], 'bottom': ['4s', '4c', 'Td', 'Ts', '4h']}","['Jc', '9h', '6s']","['Qc', '6h', '5d', 'Ah', '4s', '4c', 'Td', 'Ts', '4h', '9c', '4d', '3s']","{'placements': [['9h', 'bottom'], ['6s', 'middle']], 'discards': ['Jc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd', 'Qd'], 'middle': ['6c', '2s', '6s'], 'bottom': ['Th', '7h', '3h', '9h']}}","{'placements': [['9h', 'bottom'], ['6s', 'middle']], 'discards': ['Jc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd', 'Qd'], 'middle': ['6c', '2s', '6s'], 'bottom': ['Th', '7h', '3h', '9h']}}","{'placements': [['9h', 'bottom'], ['6s', 'middle']], 'discards': ['Jc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd', 'Qd'], 'middle': ['6c', '2s', '6s'], 'bottom': ['Th', '7h', '3h', '9h']}}","{'placements': [['9h', 'bottom'], ['6s', 'middle']], 'discards': ['Jc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd', 'Qd'], 'middle': ['6c', '2s', '6s'], 'bottom': ['Th', '7h', '3h', '9h']}}",22,22,22,False,same_as_baseline,2.5,0.0,0.85,-1.1505393981933594,0.003290192584401842,1.9843206441728674,-7.786620140075684,legal,12.129000009736046,-31.196164,2026061801000075
m2.5_r0_g0.85,76,ab,2026061801000076,2026061801000076,2026061801000076,T2,T2,first,"{'top': [], 'middle': ['8c', '3c', '3h'], 'bottom': ['Td', '8d', '7d', '6d']}","{'top': ['Ks'], 'middle': ['3d', 'Ad', 'As'], 'bottom': ['Jc', 'Tc', 'Js']}","['Jd', '7h', '4d']","['Ks', '3d', 'Ad', 'As', 'Jc', 'Tc', 'Js', '2c', '5d']","{'placements': [['Jd', 'top'], ['4d', 'bottom']], 'discards': ['7h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Jd'], 'middle': ['8c', '3c', '3h'], 'bottom': ['Td', '8d', '7d', '6d', '4d']}}","{'placements': [['Jd', 'bottom'], ['4d', 'middle']], 'discards': ['7h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': [], 'middle': ['8c', '3c', '3h', '4d'], 'bottom': ['Td', '8d', '7d', '6d', 'Jd']}}","{'placements': [['Jd', 'top'], ['4d', 'bottom']], 'discards': ['7h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Jd'], 'middle': ['8c', '3c', '3h'], 'bottom': ['Td', '8d', '7d', '6d', '4d']}}","{'placements': [['Jd', 'top'], ['4d', 'bottom']], 'discards': ['7h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Jd'], 'middle': ['8c', '3c', '3h'], 'bottom': ['Td', '8d', '7d', '6d', '4d']}}",10,15,10,False,below_stage8_margin,2.5,0.0,0.85,-1.5122098922729492,0.0003738226951339989,0.5764203807641701,-2.4234437942504883,legal,12.666900001931936,32.196163999999996,2026061801000076
m2.5_r0_g0.85,76,ba,2026061801000076,2026061801000076,2026061801000076,T2,T2,second,"{'top': ['Ks'], 'middle': ['3d', 'Ad', 'As'], 'bottom': ['Jc', 'Tc', 'Js']}","{'top': ['Jd'], 'middle': ['8c', '3c', '3h'], 'bottom': ['Td', '8d', '7d', '6d', '4d']}","['6h', '9d', 'Kh']","['Jd', '8c', '3c', '3h', 'Td', '8d', '7d', '6d', '4d', '2c', '5d', '7h']","{'placements': [['6h', 'middle'], ['Kh', 'top']], 'discards': ['9d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ks', 'Kh'], 'middle': ['3d', 'Ad', 'As', '6h'], 'bottom': ['Jc', 'Tc', 'Js']}}","{'placements': [['6h', 'middle'], ['Kh', 'top']], 'discards': ['9d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ks', 'Kh'], 'middle': ['3d', 'Ad', 'As', '6h'], 'bottom': ['Jc', 'Tc', 'Js']}}","{'placements': [['6h', 'middle'], ['Kh', 'top']], 'discards': ['9d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ks', 'Kh'], 'middle': ['3d', 'Ad', 'As', '6h'], 'bottom': ['Jc', 'Tc', 'Js']}}","{'placements': [['6h', 'middle'], ['Kh', 'top']], 'discards': ['9d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ks', 'Kh'], 'middle': ['3d', 'Ad', 'As', '6h'], 'bottom': ['Jc', 'Tc', 'Js']}}",12,12,12,False,same_as_baseline,2.5,0.0,0.85,-0.29590415954589844,0.03744900675144056,0.11973421568755782,8.038557052612305,legal,13.185800024075434,-32.196163999999996,2026061801000076
m2.5_r0_g0.85,77,ab,2026061801000077,2026061801000077,2026061801000077,T2,T2,first,"{'top': ['Kd'], 'middle': ['Ah', '4s'], 'bottom': ['4c', '8d', '6d', '7s']}","{'top': ['8h'], 'middle': ['2d', '4d', '3s'], 'bottom': ['9c', '9h', 'Jc']}","['Ad', '5c', 'Kc']","['8h', '2d', '4d', '3s', '9c', '9h', 'Jc', '8c', '7c']","{'placements': [['Ad', 'middle'], ['Kc', 'top']], 'discards': ['5c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd', 'Kc'], 'middle': ['Ah', '4s', 'Ad'], 'bottom': ['4c', '8d', '6d', '7s']}}","{'placements': [['Ad', 'middle'], ['Kc', 'top']], 'discards': ['5c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd', 'Kc'], 'middle': ['Ah', '4s', 'Ad'], 'bottom': ['4c', '8d', '6d', '7s']}}","{'placements': [['Ad', 'middle'], ['Kc', 'top']], 'discards': ['5c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd', 'Kc'], 'middle': ['Ah', '4s', 'Ad'], 'bottom': ['4c', '8d', '6d', '7s']}}","{'placements': [['Ad', 'middle'], ['Kc', 'top']], 'discards': ['5c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd', 'Kc'], 'middle': ['Ah', '4s', 'Ad'], 'bottom': ['4c', '8d', '6d', '7s']}}",11,11,11,False,same_as_baseline,2.5,0.0,0.85,-0.5521306991577148,2.4421570282599747e-05,1.6495365311338848,9.801525115966797,legal,13.761299982434139,13.196164,2026061801000077
m2.5_r0_g0.85,77,ba,2026061801000077,2026061801000077,2026061801000077,T2,T2,second,"{'top': ['8h'], 'middle': ['2d', '4d', '3s'], 'bottom': ['9c', '9h', 'Jc']}","{'top': ['Kd', 'Kc'], 'middle': ['Ah', '4s', 'Ad'], 'bottom': ['4c', '8d', '6d', '7s']}","['Qs', 'As', '6s']","['Kd', 'Kc', 'Ah', '4s', 'Ad', '4c', '8d', '6d', '7s', '8c', '7c', '5c']","{'placements': [['Qs', 'top'], ['As', 'middle']], 'discards': ['6s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['8h', 'Qs'], 'middle': ['2d', '4d', '3s', 'As'], 'bottom': ['9c', '9h', 'Jc']}}","{'placements': [['Qs', 'top'], ['As', 'middle']], 'discards': ['6s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['8h', 'Qs'], 'middle': ['2d', '4d', '3s', 'As'], 'bottom': ['9c', '9h', 'Jc']}}","{'placements': [['Qs', 'top'], ['As', 'middle']], 'discards': ['6s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['8h', 'Qs'], 'middle': ['2d', '4d', '3s', 'As'], 'bottom': ['9c', '9h', 'Jc']}}","{'placements': [['Qs', 'top'], ['As', 'middle']], 'discards': ['6s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['8h', 'Qs'], 'middle': ['2d', '4d', '3s', 'As'], 'bottom': ['9c', '9h', 'Jc']}}",1,1,1,False,same_as_baseline,2.5,0.0,0.85,-5.270568370819092,0.0001934512479415685,0.6039944122084305,-4.615359783172607,legal,13.264700013678521,-13.196164,2026061801000077
m2.5_r0_g0.85,78,ab,2026061801000078,2026061801000078,2026061801000078,T2,T2,first,"{'top': ['Qc'], 'middle': ['3c', '2h'], 'bottom': ['Js', '9s', '3s', 'Ts']}","{'top': ['Qh'], 'middle': ['5d', '9h', '7c'], 'bottom': ['2c', 'Td', '2d']}","['7d', '7s', '8h']","['Qh', '5d', '9h', '7c', '2c', 'Td', '2d', '6s', '4d']","{'placements': [['7s', 'bottom'], ['8h', 'top']], 'discards': ['7d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc', '8h'], 'middle': ['3c', '2h'], 'bottom': ['Js', '9s', '3s', 'Ts', '7s']}}","{'placements': [['7d', 'middle'], ['7s', 'middle']], 'discards': ['8h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc'], 'middle': ['3c', '2h', '7d', '7s'], 'bottom': ['Js', '9s', '3s', 'Ts']}}","{'placements': [['7s', 'bottom'], ['8h', 'top']], 'discards': ['7d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc', '8h'], 'middle': ['3c', '2h'], 'bottom': ['Js', '9s', '3s', 'Ts', '7s']}}","{'placements': [['7s', 'bottom'], ['8h', 'top']], 'discards': ['7d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc', '8h'], 'middle': ['3c', '2h'], 'bottom': ['Js', '9s', '3s', 'Ts', '7s']}}",22,4,22,False,below_stage8_margin,2.5,0.0,0.85,0.5370283126831055,0.000449281864863487,0.008878161425938558,1.2768054008483887,legal,13.383099983911961,10.0,2026061801000078
m2.5_r0_g0.85,78,ba,2026061801000078,2026061801000078,2026061801000078,T2,T2,second,"{'top': ['Qh'], 'middle': ['5d', '9h', '7c'], 'bottom': ['2c', 'Td', '2d']}","{'top': ['Qc', '8h'], 'middle': ['3c', '2h'], 'bottom': ['Js', '9s', '3s', 'Ts', '7s']}","['9c', '7h', 'As']","['Qc', '8h', '3c', '2h', 'Js', '9s', '3s', 'Ts', '7s', '6s', '4d', '7d']","{'placements': [['9c', 'middle'], ['7h', 'middle']], 'discards': ['As'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh'], 'middle': ['5d', '9h', '7c', '9c', '7h'], 'bottom': ['2c', 'Td', '2d']}}","{'placements': [['9c', 'middle'], ['7h', 'middle']], 'discards': ['As'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh'], 'middle': ['5d', '9h', '7c', '9c', '7h'], 'bottom': ['2c', 'Td', '2d']}}","{'placements': [['9c', 'middle'], ['7h', 'middle']], 'discards': ['As'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh'], 'middle': ['5d', '9h', '7c', '9c', '7h'], 'bottom': ['2c', 'Td', '2d']}}","{'placements': [['9c', 'middle'], ['7h', 'middle']], 'discards': ['As'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh'], 'middle': ['5d', '9h', '7c', '9c', '7h'], 'bottom': ['2c', 'Td', '2d']}}",4,4,4,False,same_as_baseline,2.5,0.0,0.85,-9.164060592651367,8.240793833557143e-05,1.3495879992932607,-5.7841901779174805,legal,19.054200005484745,-10.0,2026061801000078
